trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2804,False,"{'a': 0.5, 'e': 0.08017047291839463}",25,3,28.603055030013728,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.5, 'e': 0.08009835195207111}",30,3,20.390710011699518,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
2806,False,"{'a': 0.5, 'e': 0.08002629586541701}",30,0,33.44561858148528,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2807,False,"{'a': 0.5, 'e': 0.07995430460006694}",30,8,23.929109374427686,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2808,False,"{'a': 0.5, 'e': 0.07988237809770798}",25,9,17.003728445908624,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2809,False,"{'a': 0.5, 'e': 0.07981051630007967}",30,15,23.67708277637036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.5, 'e': 0.0797387191489739}",25,7,33.738038082703206,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.5, 'e': 0.07966698658623499}",20,9,22.94167199214464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.5, 'e': 0.0795953185537596}",25,0,41.033458125598436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2813,False,"{'a': 0.5, 'e': 0.07952371499349657}",25,11,26.05199716649055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.5, 'e': 0.07945217584744703}",20,3,-14.48291422320331,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2815,False,"{'a': 0.5, 'e': 0.07938070105766427}",20,13,11.72683989445213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.5, 'e': 0.07930929056625374}",25,0,28.44474554657407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2817,False,"{'a': 0.5, 'e': 0.07923794431537287}",30,16,29.729780604051417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.5, 'e': 0.07916666224723123}",25,18,12.515965309423828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.5, 'e': 0.07909544430409034}",25,11,-16.071254266215895,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2820,False,"{'a': 0.5, 'e': 0.07902429042826369}",20,0,-18.152932540304647,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2821,False,"{'a': 0.5, 'e': 0.07895320056211658}",20,12,13.122229094110141,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.5, 'e': 0.07888217464806624}",20,8,9.006701360069492,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2823,False,"{'a': 0.5, 'e': 0.0788112126285817}",25,7,-9.384154081960535,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2824,False,"{'a': 0.5, 'e': 0.07874031444618368}",20,8,12.45743081387469,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2825,False,"{'a': 0.5, 'e': 0.07866948004344465}",20,16,6.489193424682347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.5, 'e': 0.07859870936298877}",20,0,12.64881616214581,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2827,False,"{'a': 0.5, 'e': 0.0785280023474918}",20,3,27.734742043766595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.5, 'e': 0.07845735893968099}",20,0,15.400725695310435,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2829,False,"{'a': 0.5, 'e': 0.07838677908233523}",20,0,7.029690959421462,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2830,False,"{'a': 0.5, 'e': 0.07831626271828482}",20,16,7.550836026806076,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.5, 'e': 0.07824580979041147}",20,16,8.178145290728892,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.5, 'e': 0.07817542024164832}",30,13,4.060377536191518,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2833,False,"{'a': 0.5, 'e': 0.07810509401497985}",20,9,19.63451941470572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.5, 'e': 0.07803483105344185}",20,0,31.09534972181765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2835,False,"{'a': 0.5, 'e': 0.07796463130012121}",20,5,11.170235676398654,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2836,False,"{'a': 0.5, 'e': 0.0778944946981562}",25,13,-17.627204409865506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2837,False,"{'a': 0.5, 'e': 0.07782442119073615}",30,4,43.84358763007451,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.5, 'e': 0.07775441072110155}",20,13,15.381437173960633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.5, 'e': 0.07768446323254385}",20,0,19.127913966711095,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2840,False,"{'a': 0.5, 'e': 0.07761457866840563}",20,16,6.806464504264799,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.5, 'e': 0.0775447569720804}",30,0,42.19847367257053,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2842,False,"{'a': 0.5, 'e': 0.07747499808701253}",20,5,26.383271153408785,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.5, 'e': 0.07740530195669733}",30,18,25.83306949804331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.5, 'e': 0.07733566852468096}",25,3,-2.7656041069134085,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
2845,False,"{'a': 0.5, 'e': 0.07726609773456035}",20,9,20.819387503948086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.5, 'e': 0.07719658952998311}",25,17,14.604282533315402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.5, 'e': 0.0771271438546476}",20,6,12.515125610276831,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2848,False,"{'a': 0.5, 'e': 0.07705776065230283}",35,21,-12.306354663169795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2849,False,"{'a': 0.5, 'e': 0.07698843986674843}",25,13,8.883103609036837,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2850,False,"{'a': 0.5, 'e': 0.0769191814418345}",25,1,33.84177193369691,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.5, 'e': 0.07684998532146174}",20,14,-10.041077447544613,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2852,False,"{'a': 0.5, 'e': 0.07678085144958134}",25,0,39.6528155303509,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2853,False,"{'a': 0.5, 'e': 0.07671177977019476}",25,0,38.97405214612152,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2854,False,"{'a': 0.5, 'e': 0.07664277022735401}",30,0,1.0718149245041113,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
2855,False,"{'a': 0.5, 'e': 0.07657382276516132}",25,0,33.4041607795855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2856,False,"{'a': 0.5, 'e': 0.07650493732776929}",20,9,23.598248540512106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.5, 'e': 0.07643611385938065}",25,0,28.132666327150083,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2858,False,"{'a': 0.5, 'e': 0.0763673523042484}",25,3,19.349544922565002,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2859,False,"{'a': 0.5, 'e': 0.07629865260667575}",25,8,27.034632960039428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.5, 'e': 0.07623001471101583}",20,5,22.919541008049777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.5, 'e': 0.076161438561672}",25,2,35.47859817195873,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.5, 'e': 0.07609292410309758}",20,0,29.217615672099242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2863,False,"{'a': 0.5, 'e': 0.07602447127979586}",20,0,14.859449980971702,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2864,False,"{'a': 0.5, 'e': 0.07595608003632001}",20,3,22.8598051824641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.5, 'e': 0.07588775031727314}",20,0,11.18051348512679,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2866,False,"{'a': 0.5, 'e': 0.07581948206730818}",20,8,-19.27914228601111,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2867,False,"{'a': 0.5, 'e': 0.07575127523112786}",20,11,15.582263001443788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.5, 'e': 0.0756831297534846}",20,0,30.549933074642862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2869,False,"{'a': 0.5, 'e': 0.07561504557918057}",25,18,10.784214090705797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.5, 'e': 0.07554702265306763}",20,11,5.165269113802218,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2871,False,"{'a': 0.5, 'e': 0.07547906092004714}",20,10,12.942864282759968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.5, 'e': 0.07541116032507011}",20,0,6.2597638116296395,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2873,False,"{'a': 0.5, 'e': 0.07534332081313708}",20,12,14.44611023910469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.5, 'e': 0.07527554232929806}",20,8,10.173572306822196,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2875,False,"{'a': 0.5, 'e': 0.0752078248186524}",30,0,28.351064699133104,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2876,False,"{'a': 0.5, 'e': 0.07514016822634896}",25,5,14.93588613018887,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2877,False,"{'a': 0.5, 'e': 0.07507257249758593}",25,0,18.901758588403716,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2878,False,"{'a': 0.5, 'e': 0.07500503757761069}",20,16,7.87037753055036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.5, 'e': 0.07493756341171999}",25,2,34.19129267877151,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.5, 'e': 0.07487014994525974}",20,8,5.081817337028179,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2881,False,"{'a': 0.5, 'e': 0.07480279712362509}",35,0,39.58027093142632,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
2882,False,"{'a': 0.5, 'e': 0.07473550489226015}",25,0,36.5348012572991,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2883,False,"{'a': 0.5, 'e': 0.07466827319665827}",20,4,26.926216184729203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.5, 'e': 0.07460110198236176}",20,0,35.07206978053335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2885,False,"{'a': 0.5, 'e': 0.07453399119496197}",30,15,9.313393694344969,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2886,False,"{'a': 0.5, 'e': 0.07446694078009908}",20,0,29.03769685286509,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2887,False,"{'a': 0.5, 'e': 0.07439995068346231}",20,0,10.208794844715376,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2888,False,"{'a': 0.5, 'e': 0.07433302085078967}",20,0,-7.0396601271072905,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2889,False,"{'a': 0.5, 'e': 0.07426615122786798}",25,17,13.525026736849597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.5, 'e': 0.07419934176053282}",25,0,27.086674474944928,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2891,False,"{'a': 0.5, 'e': 0.07413259239466856}",30,7,37.11183334825839,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.5, 'e': 0.07406590307620821}",25,8,28.019703488168524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.5, 'e': 0.07399927375113338}",25,20,10.463900007763618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.5, 'e': 0.07393270436547433}",20,6,27.368695642087097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.5, 'e': 0.07386619486530986}",20,15,10.7237174402015,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.5, 'e': 0.0737997451967673}",25,0,-1.9394475450101565,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2897,False,"{'a': 0.5, 'e': 0.07373335530602235}",20,12,14.785068208050346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.5, 'e': 0.07366702513929924}",20,0,25.083603581390157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2899,False,"{'a': 0.5, 'e': 0.07360075464287054}",20,0,10.83303232928905,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2900,False,"{'a': 0.5, 'e': 0.0735345437630571}",35,22,25.25464445333881,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.5, 'e': 0.07346839244622812}",30,13,24.48567412867075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.5, 'e': 0.07340230063880104}",25,18,14.91967532690361,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.5, 'e': 0.07333626828724153}",25,16,13.59807533963459,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.5, 'e': 0.07327029533806331}",20,0,20.060526200795337,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2905,False,"{'a': 0.5, 'e': 0.07320438173782833}",20,0,29.59324316345721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2906,False,"{'a': 0.5, 'e': 0.07313852743314657}",35,16,18.917563764537995,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2907,False,"{'a': 0.5, 'e': 0.073072732370676}",25,0,32.48447463723542,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2908,False,"{'a': 0.5, 'e': 0.07300699649712267}",25,0,16.774734784241815,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2909,False,"{'a': 0.5, 'e': 0.07294131975924047}",25,20,11.546408274359788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.5, 'e': 0.0728757021038313}",25,8,30.061770491346177,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.5, 'e': 0.0728101434777448}",20,0,-12.138174830880358,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2912,False,"{'a': 0.5, 'e': 0.07274464382787849}",20,16,7.483857249026635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.5, 'e': 0.07267920310117765}",20,13,10.76007932424372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.5, 'e': 0.07261382124463532}",35,0,1.0325793516386494,"{0: 33, 1: 0, 2: 1, 3: 1, 4: 0}",0
2915,False,"{'a': 0.5, 'e': 0.07254849820529216}",30,7,-14.732614601976458,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
2916,False,"{'a': 0.5, 'e': 0.0724832339302365}",20,10,17.587199806083127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.5, 'e': 0.07241802836660431}",20,10,3.5401491748786937,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2918,False,"{'a': 0.5, 'e': 0.07235288146157905}",20,0,9.574413926630418,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2919,False,"{'a': 0.5, 'e': 0.0722877931623917}",20,3,-16.780665122057226,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2920,False,"{'a': 0.5, 'e': 0.07222276341632078}",25,11,26.588927336230096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.5, 'e': 0.07215779217069221}",35,0,37.448992340434216,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
2922,False,"{'a': 0.5, 'e': 0.07209287937287921}",25,10,24.954936022196335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.5, 'e': 0.07202802497030245}",20,15,10.143551512955602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.5, 'e': 0.07196322891042987}",20,7,14.60364379022696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.5, 'e': 0.07189849114077662}",25,9,17.746085478877752,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2926,False,"{'a': 0.5, 'e': 0.07183381160890512}",30,12,27.200215624328642,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.5, 'e': 0.07176919026242495}",30,15,26.737649243211543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.5, 'e': 0.07170462704899286}",20,0,28.592294127930284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2929,False,"{'a': 0.5, 'e': 0.07164012191631255}",20,7,19.60293771343281,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.5, 'e': 0.07157567481213492}",30,17,21.399487223128844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.5, 'e': 0.07151128568425781}",25,12,19.22248230931429,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.5, 'e': 0.07144695448052603}",30,13,-21.526533102665354,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2933,False,"{'a': 0.5, 'e': 0.07138268114883126}",20,7,19.61371684638878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.5, 'e': 0.07131846563711212}",20,11,3.878431840731614,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2935,False,"{'a': 0.5, 'e': 0.07125430789335409}",20,0,24.967593105154855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2936,False,"{'a': 0.5, 'e': 0.0711902078655893}",25,15,18.50274944170273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.5, 'e': 0.07112616550189678}",25,0,-55.71119585636955,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
2938,False,"{'a': 0.5, 'e': 0.07106218075040222}",30,4,14.820106051517234,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
2939,False,"{'a': 0.5, 'e': 0.07099825355927797}",30,16,24.789998835417993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.5, 'e': 0.07093438387674295}",25,7,15.118390175248653,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2941,False,"{'a': 0.5, 'e': 0.07087057165106275}",20,0,18.87940872419845,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2942,False,"{'a': 0.5, 'e': 0.0708068168305495}",25,10,22.823082471738893,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.5, 'e': 0.07074311936356172}",25,5,14.430878532263081,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2944,False,"{'a': 0.5, 'e': 0.0706794791985045}",20,13,13.090734516996463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.5, 'e': 0.07061589628382928}",20,0,34.15323815164713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2946,False,"{'a': 0.5, 'e': 0.07055237056803396}",30,21,18.079091190222957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.5, 'e': 0.07048890199966261}",20,4,-19.551744349334417,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2948,False,"{'a': 0.5, 'e': 0.07042549052730573}",35,5,35.64173427969908,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
2949,False,"{'a': 0.5, 'e': 0.07036213609960004}",25,12,23.744054681973658,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.5, 'e': 0.07029883866522847}",25,1,35.75144847763936,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.5, 'e': 0.07023559817292004}",25,13,24.50663593858828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.5, 'e': 0.07017241457144995}",25,9,26.2135082954839,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.5, 'e': 0.07010928780963954}",25,14,19.180630672824268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.5, 'e': 0.07004621783635605}",20,3,28.69454412445566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.5, 'e': 0.06998320460051284}",25,0,31.816271983317403,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2956,False,"{'a': 0.5, 'e': 0.0699202480510692}",20,0,16.02548254985122,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2957,False,"{'a': 0.5, 'e': 0.06985734813703032}",20,0,16.48905146054326,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2958,False,"{'a': 0.5, 'e': 0.06979450480744721}",25,20,9.7518486185525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.5, 'e': 0.06973171801141682}",20,0,27.80984469845102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2960,False,"{'a': 0.5, 'e': 0.06966898769808184}",20,4,23.573218141266555,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.5, 'e': 0.06960631381663072}",20,3,19.014634360755252,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2962,False,"{'a': 0.5, 'e': 0.06954369631629759}",20,3,10.333361262838654,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2963,False,"{'a': 0.5, 'e': 0.06948113514636226}",20,10,17.248099847499308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.5, 'e': 0.06941863025615023}",35,28,13.271897152368279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.5, 'e': 0.06935618159503247}",25,0,13.446516965490122,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2966,False,"{'a': 0.5, 'e': 0.0692937891124256}",20,10,-23.37484043409294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2967,False,"{'a': 0.5, 'e': 0.0692314527577917}",25,0,31.88533334095447,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2968,False,"{'a': 0.5, 'e': 0.06916917248063835}",25,6,28.546112087186344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.5, 'e': 0.06910694823051845}",25,10,24.813834181180376,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.5, 'e': 0.06904477995703041}",25,0,35.27923360957701,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2971,False,"{'a': 0.5, 'e': 0.06898266760981793}",20,11,16.52827757758029,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.5, 'e': 0.06892061113856995}",25,0,30.211541160931446,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2973,False,"{'a': 0.5, 'e': 0.06885861049302078}",30,13,27.564088723222678,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.5, 'e': 0.06879666562294987}",30,0,-43.580515173687715,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
2975,False,"{'a': 0.5, 'e': 0.0687347764781819}",20,0,32.35217402617069,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2976,False,"{'a': 0.5, 'e': 0.0686729430085866}",20,13,10.708118132335862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.5, 'e': 0.06861116516407889}",30,11,27.828790867584907,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.5, 'e': 0.06854944289461873}",25,6,26.54803585970697,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.5, 'e': 0.06848777615021108}",20,0,29.034143713167225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2980,False,"{'a': 0.5, 'e': 0.06842616488090583}",20,0,-6.882902238743598,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2981,False,"{'a': 0.5, 'e': 0.06836460903679788}",20,0,-53.532590441824475,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
2982,False,"{'a': 0.5, 'e': 0.068303108568027}",25,17,-4.2179653261068335,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2983,False,"{'a': 0.5, 'e': 0.06824166342477778}",20,0,26.949367617479755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2984,False,"{'a': 0.5, 'e': 0.06818027355727967}",20,0,9.168678690297948,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2985,False,"{'a': 0.5, 'e': 0.06811893891580685}",20,15,9.97215940076762,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2986,False,"{'a': 0.5, 'e': 0.06805765945067832}",35,0,36.3476340516335,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
